genes	control	control	infected	infected	infected
PFKFB3	373.963754548065	214.272370006438	289.835629786276	179.962811347371	119.647316002584
TMC7	97.8799240442428	56.0828771396731	318.098059873063	197.511331443666	131.314356062801
ARL6IP1	4328.1956118039	2479.953525746	6180.8628401031	3837.78024143435	2551.52773985644
SERPINB9	261.206506864982	149.66513895097	648.264670576161	402.516187192343	267.610741822638
SMAGP	173.043557046243	99.1498577915712	154.549628522383	95.9619273244257	63.7997759472669
CDH2	51.1157363457034	29.2881057006565	22.1074010708523	13.7267804211242	9.12617680535205
IRX2	462.684108743957	265.107030665833	322.523440691916	200.259109465404	133.141201636119
EMB	127.140730589525	72.8486259335224	55.682446138744	34.5739740735679	22.9863223989123
STAT2	224.844057177523	128.830316915375	431.109096984231	267.681392891269	177.966547441032
NUDCD2	2203.59804797865	1262.6094655953	1717.99508195755	1066.726078702	709.207148249627
IRF2BP1	159.9377710152	91.6405529471419	67.3659307938841	41.828405650608	27.8093925700148
HSPA4	1843.38302406067	1056.21479245349	1677.09779212322	1041.33240553454	692.324299981228
FOXA3	352.130078231094	201.76219084203	186.804823059242	115.98960816439	77.1150728150889
COMMD5	799.740847315117	458.232555056728	945.780987972348	587.248040000833	390.428729623778
ZNF16	113.775959260105	65.1909286499723	58.7332790804666	36.4682769705182	24.2457395841582
ARMC10	468.849438494256	268.639618520675	699.117622943107	434.091464117467	288.603396404129
RNF34	369.053389555407	211.458847220399	378.85724857683	235.237522741741	156.396413283512
ACYP2	106.729280377315	61.1533486264365	85.1718843608872	52.8843598995785	35.1598848291257
TRABD	519.672196337825	297.759854481953	578.276075074146	359.05933401634	238.718684594265
TMEM133	17.4710484593358	10.0104967776979	40.6024172778883	25.2105828611063	16.7611216540165
ATF7	374.623260254728	214.650251148877	289.658700673068	179.852953699277	119.574277730741
SOCS6	991.126039221621	567.891735004534	685.648607212702	425.72837246199	283.043239488543
ZNF296	56.8265047770259	32.5602406908943	88.1176176619153	54.7134050267201	36.375915733909
HOXB9	103.792063360272	59.470392875215	66.2512794140406	41.1363037301617	27.3492522968014
TTLL6	94.3529356139354	54.0619963437239	6.8267984608601	4.23885029050511	2.81817702445622
POLH	324.922675021771	186.172993502765	451.759867017207	280.503731657427	186.491411032352
SYT9	77.844250330593	44.6029108619583	35.5054459101438	22.0458053029685	14.6570361613449
KCNS3	100.474913308375	57.5697444978182	114.106038899419	70.8499626743412	47.1042200852571
KIF5B	5148.33705552646	2949.87513913687	4486.36582564561	2785.6444265024	1852.02085071471
GPR37	739.960239341901	423.979683234091	90.9759687313131	56.4881933598381	37.5558742983503
AKAP13	1575.4364708369	902.687766649359	1883.20868706201	1169.3094114322	777.409130291779
CDCA4	349.192761739473	200.079178094232	698.811770132711	433.901556024877	288.477137020896
SDR16C5	319.516093257375	183.075150264747	1071.54165782049	665.334518600751	442.344108754744
CHCHD7	988.812059724277	566.565879584023	1473.92213874555	915.177930302686	608.451169470551
FOXN2	301.042875076654	172.490433983852	469.482284612204	291.507817306316	193.807418729135
USP32	145.946041443642	83.6236234470891	163.130624503744	101.289982270966	67.3421048823118
PPM1D	116.125530646438	66.5371773794975	195.132377833017	121.16029808213	80.5527784494219
GPR27	118.708561471853	68.0171928356215	5.39313449920554	3.34866919973647	2.22634487052784
AC093323.3	220.76094563913	126.490790756244	187.936205987122	116.69209892635	77.5821200542151
KBTBD2	571.400028743766	327.398676721053	370.357477276483	229.959901283855	152.88761478461
MINA	408.76595724131	234.213207485562	160.511138165635	99.6635082379433	66.2607522898398
TRIAP1	1654.11429711651	947.7682967779	2620.91968730422	1627.36401867068	1081.94429468702
LSM3	3014.37375534758	1727.16473398364	5715.24455331098	3548.67163195232	2359.31542166257
KIAA0232	1038.98555529286	595.314103646484	1288.68811483885	800.163652299603	531.984539715131
MTSS1	184.418665565934	105.667525431688	130.697227988098	81.1516534436792	53.953244289823
TMEM43	1993.46043271456	1142.20559141623	1701.97471880562	1056.77882137634	702.593767231124
RNF139	437.024900153144	250.40491215735	628.092973635887	389.991311304255	259.283644840459
RPS9	26898.1842484477	15412.0222018574	22217.2045406142	13794.9588611891	9171.50487786844
TSEN34	1275.68166838458	730.935367757407	1840.97106778721	1143.08350982404	759.972979379982
GSTA4	189.393909571556	108.518222354799	102.188095646955	63.4499526245993	42.1843628424473
MSANTD4	365.815995178988	209.603896955181	282.454012001185	175.379466332556	116.600103496673
NDUFA3	922.632151483868	528.64636034447	1001.09175446603	621.59123322149	413.261618602592
PAQR8	209.146247947231	119.835844197696	229.253258257214	142.346408193278	94.6382508442778
NUDT6	381.801595725731	218.763267277758	308.920094527982	191.812610250666	127.525591649283
TPT1-AS1	143.117014651289	82.002658130967	402.577461859339	249.965719793385	166.18837659856
TANC2	396.185757144092	227.005050927064	593.16953853638	368.306884282466	244.86686910337
DNAJC24	756.634810985878	433.533817669699	455.085734397713	282.56880710866	187.864365440171
ZNF160	171.354936608322	98.182318293761	196.567287154551	122.051252433471	81.1451247015206
DCDC1	199.523334259738	114.322142676867	12.1402702196836	7.53805583137619	5.0116362450067
HAS2	1568.28082736675	898.587752499259	234.550008281014	145.635230985666	96.8248071498348
PDGFD	289.266501460134	165.742850951528	39.0657907063862	24.2564709115075	16.1267854093179
PLAC1	35.1779757760634	20.1561465513561	35.1908828585009	21.8504889053213	14.5271810953186
HS6ST2	35.355083870077	20.2576252925177	20.8155542299503	12.9246554736484	8.59288830899185
PYGO1	252.816710441018	144.857984402511	109.307797479803	67.8706705285334	45.1234535804184
LRRC8E	140.227532299287	80.3470532117051	163.822689270263	101.719694522386	67.6277967824932
PKIA	5.69844510128936	3.26507401413928	23.2376300985054	14.4285547110307	9.59274770185164
TSNARE1	14.65174784279	8.3951043298444	19.6186671789908	12.1814923272996	8.09880025187081
FEZ2	3296.56165386821	1888.8517131836	1882.24114480737	1168.70865153125	777.009718273416
C11orf24	899.94521709143	515.647284521404	1512.55495860893	939.165563838343	624.399219783319
FAM86JP	14.570874916002	8.34876605913907	23.6327321513637	14.6738788495913	9.75585014790516
CCBL1	223.623764744432	128.131118266952	555.869778548006	345.146965417281	229.469120477915
MTM1	61.8946328092365	35.4641579602837	89.8124722556788	55.7657628674162	37.0755702356968
TRMT61B	189.703166241835	108.695419098802	149.950842859444	93.1064799203343	61.901346958921
INSR	283.880114339032	162.656578765589	183.626260001572	114.015995933468	75.8029272418355
MFN1	450.642849917167	258.207674684676	624.987906074142	388.063333407792	258.00183901126
NRTN	115.373395558297	66.1062217963937	106.494538130095	66.1238802460686	43.9621093707367
FUT3	415.233271209799	237.918825141686	118.279091725409	73.4410668771615	48.8269019050696
ATP6V0E2	204.001773111264	116.888182018848	94.276648553314	58.5376295197845	38.9184310067078
PRKCE	304.561652759569	174.506610216106	355.080040113718	220.473936621672	146.580921734929
JAGN1	410.058425085486	234.953760934287	381.772508979574	237.047646839577	157.599864642802
TADA3	1339.65256464714	767.589175477836	1186.95404348608	736.995609419719	489.987603064004
SOCS5	406.161125520223	232.720700632806	280.849430077561	174.383159997736	115.937714539838
C1GALT1C1	1302.53848659803	746.323688201411	1019.45341234429	632.992231695026	420.841511675473
C9orf16	254.053741574583	145.56677392967	271.736654027537	168.724915708204	112.175860979867
MORN4	83.8952929778148	48.0700149148555	198.614443945039	123.32235941075	81.9902134009295
ZNF672	228.81017871526	131.102810576296	247.800509741095	153.862644213906	102.294758986178
ZNF692	428.13837223344	245.313142232255	324.579814625186	201.535939489669	133.990095272816
NAIF1	131.064391957495	75.0967909232917	169.859904787703	105.468282223731	70.1200253374279
RBKS	107.966001717259	61.8619606491911	86.9124520860038	53.9651016337245	35.8784102112
TMEM126A	369.280121481752	211.588759241613	677.456957160035	420.642067599683	279.66163680858
TMEM126B	820.150911057456	469.927037949431	1068.17523985069	663.244264747343	440.954414620429
TRIM8	367.713288173419	210.69100088322	295.162863503938	183.270561872183	121.846456310167
NETO2	1313.82515794359	752.790683436336	1148.18317175706	712.922257637925	473.982563432133
CDC42BPG	66.0926618454083	37.8695291225864	35.5059792423123	22.046136456031	14.6572563266936
SCAND1	1088.41373157458	623.635277418472	1689.01755599099	1048.73354602864	697.24490879394
JUNB	4191.39834001129	2401.57193052204	5870.88215814043	3645.30909828844	2423.56432612144
C10orf35	215.688171763995	123.584211528946	172.453997011939	107.078988712481	71.1908949621248
TMEM37	95.9104706153627	54.9544269925903	24.2832881814044	15.0778177724609	10.0244067879603
UGT2B7	19.5500007926327	11.2016872023535	17.5259934020918	10.8821232455847	7.23492164295174
LRG1	103.923139414278	59.5454963482157	56.0673320766876	34.8129548900102	23.1452075210626
SHCBP1	200.755342159268	115.028054009953	389.440683958956	241.808919041379	160.765371090707
NPTX1	6.99273301767017	4.00667032110962	43.9492644844772	27.2886849663995	18.1427367633611
FAM98B	1432.23455480564	820.636462039466	764.803155414256	474.876488019027	315.71910217905
GAA	558.665362490079	320.102014715089	268.178899773548	166.515858601929	110.707181136052
CANT1	1711.41823081609	980.602092928381	1269.48886297307	788.242580538757	524.058878688941
KCNK3	835.871156431486	478.934366045831	95.9802005848412	59.5953877156841	39.6216759058711
ZDHHC16	236.204318688472	135.339477571294	252.201620623776	156.595352708313	104.111585664564
CHST11	331.234779422157	189.789679754173	659.58591622258	409.545699733593	272.284275771514
EXOSC1	761.713827048017	436.443973522238	1438.33496324294	893.081378004801	593.760394440095
CHD7	379.854247112086	217.647482666014	232.746837538596	144.515618202434	96.0804385579411
ESCO2	43.7475154849568	25.0662897429281	89.3109554966192	55.4543644173198	36.8685386357653
KRT19	39.8787235497652	22.8495636379687	128.324579050056	79.6784440472181	52.9737888741365
KRT15	2601.21778534398	1490.43615320991	8786.476445805	5455.64050972796	3627.15351675603
CLCN5	111.350297155554	63.8010817419339	80.0727238410336	49.7182230676747	33.0548956305351
TPPP	159.959939520035	91.653254975113	117.721278582732	73.0947132510159	48.5966305426374
KRT13	52.6233875336486	30.1519541064316	60.2765932227808	37.426541322102	24.882836531186
PDE7B	586.423920015273	336.007010417338	80.0726511524269	49.7181779343486	33.0548656238837
MRPL36	257.108615395743	147.317144241686	351.6321521877	218.333096984964	145.157595912187
ZNF581	807.4794211957	462.666574519032	684.441025859881	424.978569080865	282.54473670672
NAT1	49.7155397260042	28.4858262162702	117.804063958434	73.1461157958336	48.6308052506068
KRT20	109.180269881793	62.5577075344808	66.7335907052828	41.43577724893	27.5483556696939
KSR2	40.6347699943461	23.2827603356302	32.7331930970258	20.32447652644	13.5126198981865
ZNF524	171.727719886046	98.3959142785195	151.337652333127	93.9675684340935	62.4738370680751
ZBTB26	46.1453480833749	26.4401910033929	31.6548951843404	19.6549469590091	13.0674867335747
CDK5R2	8.57295381642903	4.91209939429005	22.7674139062243	14.1365912006563	9.39863731801487
DSEL	74.2483111054577	42.5425228944131	152.101097757603	94.4416018888497	62.7889956840824
POLR1C	172.777954760018	98.997673975208	329.06765613849	204.322500190336	135.842725303525
ASXL1	295.402075983586	169.258389766459	295.706730515285	183.608256159229	122.070970557149
DLK2	68.113300404895	39.0273071366371	34.3276039104729	21.3144674831839	14.1708101095663
ZNF562	154.821137915128	88.7088434232312	222.448077670222	138.120980729219	91.8289979144467
ZNF318	500.060323721889	286.522716190946	173.311364679183	107.611339741474	71.5448257065567
ZNF561	111.320899026104	63.7842373103696	110.906030209805	68.8630345642826	45.7832215207274
WIPF2	1100.43079003883	630.520767165338	1880.9414345063	1167.90164405639	776.473183654747
LRRC8C	49.2352475498562	28.2106301802182	335.626400020256	208.394911814609	138.550246467781
RSL1D1	4294.26176910699	2460.51023796834	3708.92863084505	2302.92329478546	1531.08627898156
LRRC8D	174.508819235924	99.9894183057798	275.00921448347	170.756892178413	113.526809706555
PPID	639.226645543247	366.26172094497	702.854183807806	436.411544635096	290.145889571278
ETFDH	288.771532773332	165.459245622642	200.027315565549	124.199630259359	82.573462249164
LPAR3	0.632525572743526	0.36242216501764	19.5035463176346	12.1100122478157	8.05127710198295
PTGER4	7.72783210190102	4.42786467765377	108.59343921142	67.4271159442261	44.8285586789902
TBCA	31833.9441433826	18240.0956651494	13228.139762309	8213.52855160181	5460.72068307963
BCL2L1	875.033851807988	501.373662507341	1375.70819558012	854.195582002048	567.907380211656
FGG	100.673445787041	57.6834989037188	41.6390052638796	25.8542141782962	17.1890365049817
FGA	324.24997386059	185.787551677563	731.855404835043	454.418789887919	302.117910607012
FGB	1391.59772280872	797.352520225225	409.824374932969	254.465424854775	169.179981527199
PLRG1	2098.01155094555	1202.110904746	1272.34752813183	790.017563894156	525.238966912907
ZNF584	118.157128889824	67.7012350327244	164.501311959947	102.14106040887	67.9079396464298
CLSTN1	1266.69321356311	725.785196132834	767.385207009939	476.479718320787	316.785001300671
CXXC5	845.311494678144	484.343456165323	365.632672406971	227.02620687226	150.937163690347
ZNF274	199.558003174371	114.342007143446	251.315254490388	156.044996144611	103.745684036342
PIK3CD	31.242194664223	17.9010372355354	62.1843449543858	38.6110898374989	25.6703772985311
SLC25A33	123.742952726033	70.9017797306179	246.152234899613	152.839208363161	101.614333115268
ENC1	299.92387346217	171.849272574329	367.389907958341	228.117297882214	151.662569733285
SPSB1	102.621684240226	58.7997933724334	312.016720715709	193.735346785322	128.803912787019
P2RY6	121.453706564311	69.5900959253435	37.2787917424294	23.1468994013876	15.3890927043372
BPTF	1726.1313174581	989.032342936709	831.515682866522	516.299186813001	343.258762707668
RP11-443P15.2	364.502870321194	208.851507527137	118.958897268988	73.8631672134184	49.107533064023
PLEKHG5	53.8762464101775	30.8698125552588	90.0132047705409	55.890400365332	37.1584348119237
ATF7IP	346.384643957357	198.470193145522	211.892402622539	131.566821191791	87.4714998767416
RGS19	265.824500648681	152.311139962229	186.814610162683	115.995685107558	77.1191130383665
TCEA2	2080.16910541858	1191.88760624908	1411.20331809797	876.23497737294	582.560154763822
ANO5	343.126309667867	196.603244806301	84.1756387700748	52.2657777140576	34.74862375985
HDAC3	816.210220990755	467.669115918797	1045.01552686442	648.864089811363	431.393831954177
GPHN	143.563344015249	82.2583942804092	87.2014994584416	54.1445750055622	35.9977321259531
TMEM51	903.2745506871	517.554913780685	1390.35312384627	863.288813447402	573.952966675222
CAMTA1	935.284147781396	535.89565442448	1022.92589575787	635.148342998274	422.274990784323
LGALS4	195.092660160078	111.783471405883	23.9669458166953	14.8813965755801	9.89381720205169
PAH	42.6143520506829	24.4170139462404	29.5654156248493	18.3575612095201	12.2049267325158
SPATA5L1	165.013782619084	94.5489873162931	115.095651087225	71.4644260913907	47.5127428132659
GATM	137.422737109531	78.7399720296855	44.6739888436478	27.738675994847	18.4419109003724
NHLH1	22.3025590839302	12.7788378793489	44.594039631493	27.689034461834	18.408906991716
RHNO1	271.816117456673	155.744194417387	366.463440012017	227.542041567568	151.280113638354
CTPS1	161.916955493174	92.7745787547712	281.43405559698	174.746161786501	116.17905434446
KNDC1	250.083854211352	143.292122539976	215.409333491632	133.750530513461	88.9233273810547
METTL18	165.096531255105	94.5964003239422	71.5289770816997	44.4132966603055	29.5279435814931
PWWP2B	315.681806972346	180.878195079693	199.251149072458	123.717698123295	82.2530522369858
EXOSC10	321.905582622106	184.444271050007	247.639403452419	153.762611168772	102.228252549252
MLLT3	565.683511479842	324.123247785958	633.921283657998	393.610186795017	261.689634923495
RRM2	47.0542206132887	26.9609534266222	144.716923077668	89.8566692638959	59.7407276640328
TRAPPC12	212.729346575498	121.888874807503	157.767181865157	97.9597491438231	65.1280171363919
IFNB1	3.18412383409105	1.82442750674914	198.413813771564	123.197785457967	81.9073910723458
RPS21	47292.103939323	27097.2549356173	36577.5106643065	22711.4646190706	15099.5962099874
C3AR1	4.41929329023263	2.53215033685834	14.6202896745004	9.0779330149168	6.0354153836234
RNMTL1	79.5131851226537	45.5591709511566	86.6552911151817	53.8054269542791	35.7722513515657
PTEN	1869.93907298355	1071.43077922095	1475.45635485665	916.130545565242	609.084510650845
RPS7	5319.10551345485	3047.72141904408	6744.49051223551	4187.74418653288	2784.19940360307
RNASEH1	508.65960352518	291.449899751893	459.92581197399	285.57407588258	189.862402367766
PRNP	9378.28591090936	5373.53560148368	7880.11828384601	4892.87062862655	3252.99896061883
ADRA1D	225.004148059176	128.92204519709	110.242571940019	68.4510844685323	45.5093386950786
FRMD5	31.3246284544224	17.9482698439897	88.5163849984619	54.9610049888481	36.5405312491322
MIR31HG	210.784353009188	120.774439582078	181.714185031649	112.828763061691	75.0136017944579
CYP4F11	410.784785160192	235.36994804545	299.337150581133	185.862432438052	123.569647642368
TLN2	27.6033865493365	15.8160864099731	18.9586760676442	11.7716950365048	7.82634870712314
TVP23B	193.216694378321	110.708587465343	94.4056112633178	58.6177041878588	38.9716682230147
FBXW10	63.4554850740596	36.3584893224708	15.7275630516427	9.76545383500218	6.49250993667708
ZNF217	520.559363822676	298.268180428678	600.039847972091	372.572751118053	247.703007933838
SRGAP2C	120.387873040639	68.9793985719983	116.791766997932	72.5175671006137	48.2129180004747
SCG2	243.185397271394	139.339470177453	180.748568785829	112.229199045326	74.6149848535868
ATPAF2	108.387550978207	62.1034983867908	154.360636182744	95.8445794580177	63.7217578436975
FOXB1	37.6217910417945	21.5563947905977	15.0547867391112	9.34771804213099	6.21478052113259
PPIH	515.12196716973	295.152680989703	1006.91375731223	625.206192502542	415.665005014474
LRRC48	12.3261630346142	7.06259934122322	23.3995616823718	14.5291001929647	9.65959482965284
ZNF57	19.8062759757304	11.3485268096372	54.4803464764231	33.8275743472453	22.4900825188453
C20orf196	101.200503125783	57.9854902698021	126.307476307249	78.4259980293155	52.141106814114
JMJD1C	1229.98851557369	704.754273930043	2073.12228784238	1287.22930118053	855.807540530413
SYNPO	105.094076484456	60.2164155432017	133.358349033192	82.8039790220212	55.0517841444235
ZNF554	64.8815009526203	37.175562630378	18.3975603972234	11.4232908268	7.59471402514032
RAB33B	132.779057133091	76.0792534386401	166.227944306471	103.213149480434	68.6207123519013
THOP1	202.140570421427	115.821756980155	144.35690270352	89.6331278079272	59.5921073184085
EPHX4	14.4282757769345	8.26706013144618	16.6809569821821	10.3574288526627	6.88608137220521
LAMB2	1242.76124647825	712.072746078988	1266.13834680371	786.162200325507	522.675748991663
USP19	179.197689663074	102.676029954261	187.862808792178	116.646525628282	77.5518208898795
QARS	848.118086846534	485.951566973519	769.817077007329	477.989698863498	317.788903816968
ORMDL3	427.521583352127	244.959736818535	702.696559277038	436.313673459922	290.080820442073
KLF11	147.57111023421	84.5547493568693	183.794071525013	114.120192348371	75.8722016729634
SMN1	143.940097526693	82.4742651150116	445.688644484425	276.73402854632	183.985144009773
EIF2AK3	200.831566071347	115.071728505392	187.876486109019	116.655018056877	77.5574670357704
TEX37	0	0	21.4827646334581	13.3389353193113	8.86832005645359
MOB3A	125.84268370657	72.1048758277766	78.291417745403	48.6121863354887	32.3195530038249
KRCC1	7756.50073678679	4444.29112611867	1224.35329239862	760.217302285926	505.426421804811
NME6	68.9564464851197	39.5104098616318	82.3270212167001	51.1179463992648	33.9854942276401
CYCS	5812.98970074208	3330.70535540612	7608.7122137962	4724.35097692285	3140.9595683184
CALB2	963.628199950627	552.13612468403	4276.56547928706	2655.37659097031	1765.41297453081
OR1A2	22.6739578203397	12.9916405547419	11.6863889733866	7.25623490700714	4.82426910542007
FRMD3	786.194071856168	450.470573719681	316.24114880306	196.358350573694	130.547802876275
SNTB1	224.433038094747	128.594812720348	55.7381280171804	34.6085476951475	23.0093084869575
MTBP	44.9117223117081	25.733352667909	55.0530264806594	34.1831590061804	22.7264910842302
TEFM	123.433379181864	70.7244014253845	117.135950710769	72.7312753621822	48.3550007992086
MRPL13	2036.07548492675	1166.62300653842	2870.58659008463	1782.38553123586	1185.0095211203
MALT1	349.401492304289	200.198775761846	556.699350978555	345.662058012791	229.811577044826
ISG20	1373.38772161992	786.918621043576	16111.351528981	10003.7532235054	6650.94201509373
MBOAT1	82.9037827342982	47.5019030398939	46.6960854175246	28.9942227491198	19.2766544684451
ID4	181.471437374125	103.978833514548	142.30729367271	88.3604982019002	58.7460063073911
CEBPB	7832.36252614615	4487.75813382	10484.6818730736	6510.07892767532	4328.1912792407
PAIP1	555.034408717274	318.021564241426	213.711021563374	132.696025967628	88.2222456537978
C5orf34	25.0393783553708	14.346970470914	97.5630637861604	60.5782086059168	40.2750991367442
NEGR1	403.565559743515	231.233502946616	20.9529633318239	13.0099746191796	8.64961228818523
ZNF131	898.738825940908	514.956050978492	772.250975077837	479.500938663879	318.793643544016
MACROD2	100.840376212839	57.7791460821607	10.7356295694325	6.6658957020698	4.43178523126279
DPAGT1	424.869964384444	243.440421982138	478.055603042467	296.831105158897	197.346578287167
BSG	4248.16717731931	2434.09912911967	6099.42564216918	3787.21479818898	2517.90957440607
HINFP	91.9667119718918	52.6947467401789	133.227268561876	82.7225894076797	54.997672693099
CERS6	1627.54601009271	932.545297868603	630.705630698221	391.613544948789	260.362178233244
SPTLC3	70.4623323269099	40.3732467658913	17.0928137033768	10.6131561884398	7.05610032848366
COPRS	458.997507497799	262.994695508546	550.629514763016	341.893215684565	227.305882309158
TP53RK	317.022848770569	181.646580253091	466.255503252499	289.504265688028	192.475368113755
BPGM	343.935729036119	197.067022924515	1141.90222736338	709.022335423958	471.389720933027
POP7	629.936909738309	360.938922455947	1250.59810230249	776.513055078845	516.260566200071
ALG14	135.767160388229	77.7913657985025	93.350443721649	57.9625365765433	38.5360835283834
SUCLG2	2133.68490729112	1222.55089262527	1709.43589259136	1061.4115637739	705.673821323682
STARD5	46.1740737333648	26.4566501201614	77.8229863645074	48.3213310383278	32.1261794096368
GNB2	3124.94425577563	1790.51901067858	3854.81385209123	2393.50537597698	1591.30929289956
CFAP53	197.625413635095	113.234679131589	411.199504293685	255.319261030484	169.747649958052
FAM195A	1153.28490921427	660.804925035159	944.214504636558	586.275389587751	389.782068180434
C2CD2L	187.968485487481	107.701488131109	338.827385908679	210.382446680452	139.87164843066
ARNT2	151.675983861235	86.9067446771176	211.821062817763	131.52252535474	87.4420500255557
GNG12	835.006033837922	478.438671299443	1053.52512117579	654.147810507911	434.906685499397
PRSS27	134.698723625753	77.1791768510087	85.7386578771896	53.2362771413139	35.3938551317312
MYOZ2	1.93603772875358	1.10930374272032	63.5277316255394	39.4452165535471	26.2249420001714
SYNPO2	189.512217940338	108.586010246706	86.4003378925582	53.64712309516	35.6670038745195
CLP1	77.8802106102419	44.6235152500915	257.216437883516	159.709119684173	106.181757043472
MYEOV2	1254.06762253972	718.551031649211	1324.81934166522	822.598013326568	546.899905078746
GTPBP2	128.297117536452	73.5112082526619	420.799725561277	261.28016656217	173.710726231819
FGGY	13.9657196751998	8.00202644576344	27.5446015463284	17.102810773733	11.3707125925443
IL17D	40.71445551358	23.3284182499435	4.79816290092389	2.97924339250373	1.98073409146434
TCEAL1	1523.44343886439	872.896991342715	569.995182279055	353.917617144022	235.300241534768
ZNF24	1759.7857803479	1008.31555270501	2086.07273872179	1295.27040899807	861.153628207377
MANEA	170.801723188938	97.8653401132581	144.095334437795	89.4707165802467	59.4841290792647
AFF1	477.364980951823	273.518822566743	423.672968197715	263.06420126804	174.896832197905
FIBP	223.983735221025	128.337372820272	233.503068502949	144.985172102599	96.3926189659521
BANP	297.814005222998	170.640368068183	167.81443031306	104.198219818817	69.2756311163887
PPP1CA	846.694732499147	485.136018659908	1071.2624902762	665.161179746092	442.228865341043
HCFC1	497.964803982293	285.322033035057	542.807317343691	337.036308893864	224.076793714513
NIPAL4	1.87731198585759	1.07565528359112	25.1164513066785	15.5951398782554	10.3683456329011
PDE3A	1611.11351713213	923.129868782345	180.552461037441	112.107433126647	74.5340294315113
RASGRP1	57.1318746887463	32.7352104143426	47.6277622873477	29.5727133538957	19.6612608639328
CHCHD1	1699.81946497956	973.956274945443	1463.12015671766	908.470835473466	603.991993219175
MRPL52	1440.90061339448	825.601908262163	1490.98871480449	925.774795187463	615.49643861262
SMPDL3A	50.392045010661	28.8734477140822	133.304444012443	82.7705086750982	55.0295315626538
RND1	41.5662652216204	23.8164850283854	177.431190791808	110.169394767481	73.2455349573017
RAD9A	145.609563012048	83.4308292788923	211.659718108633	131.422344271164	87.3754451660605
EFEMP2	66.1723004641025	37.9151601640018	125.098100148675	77.6750802293408	51.6418631168586
FAM21C	215.266890335234	123.342827252843	99.9366103744951	62.0519753654268	41.2549251122834
TMEM134	1393.2072621768	798.274748143899	537.828433178269	333.944853255912	222.021455909703
ZMAT3	745.580766901136	427.200112342948	1355.65646871002	841.745197131923	559.629808185766
ZFAND4	40.9133175547218	23.4423614873336	48.8455100562689	30.328829198482	20.1639604534449
CORO1B	308.110517634242	176.540025696298	351.368518335902	218.169403207319	145.048764976534
FUT10	112.94878468573	64.7169772193729	66.0774735385035	41.0283853420276	27.2775033316074
LRRC20	114.351597109575	65.5207554975509	110.964873959257	68.8995714337816	45.8075128636886
MUS81	313.042138341135	179.365727502923	167.038848967298	103.716651008541	68.955462659424
RP11-344H11.4	75.609824467011	43.3226377885103	47.9292039383134	29.7598824987141	19.785699272337
CFL1	9093.40005284075	5210.30275539289	7942.35434991375	4931.51383279371	3278.69068895829
TMCC1	774.209877541317	443.603914351679	329.758142337579	204.751232288168	136.127765553818
NAA16	480.172558651253	275.127498060872	314.38446213218	195.205509036133	129.78134232416
EFCAB12	16.2668506849111	9.32051998731539	40.5823435540888	25.1981188180491	16.7528350014177
FAM192A	1544.14826814371	884.76036790342	1136.13967257619	705.444288236278	469.010875329698
CBWD1	55.2520404774285	31.6581099553288	35.1735495387789	21.8397264157355	14.5200257114768
RAB37	28.2081471510711	16.1625999045143	3.96636469638856	2.46276878421538	1.63735870072371
DCP2	194.646803534127	111.528006124118	299.379237349994	185.888564674625	123.58702152058
RPL38	36108.8394860212	20689.5093996532	27537.2716288255	17098.2595301135	11367.68672248
OVOL1	10.0743894996484	5.77238646313835	21.0158034349715	13.0489928780326	8.67555336963366
RARG	297.266803851073	170.326834648414	205.953304475679	127.879155875539	85.019775244847
CES3	106.024364793379	60.7494487003407	26.8991550821637	16.7020444485198	11.1042652371325
SSH3	502.6720016237	288.019145743031	337.858790315695	209.781032747663	139.471801582715
CES2	1153.54858117512	660.956002820821	739.694731759287	459.286332616874	305.35407044852
PDP2	790.438440829908	452.902496568151	844.805967113907	524.551301704909	348.745137313453
SP3	1296.66844139208	742.96029139349	860.536935273612	534.318869816959	355.239052915957
DMXL1	512.074384441277	293.406488301041	541.595300616144	336.283751529367	223.576459961523
METAP1D	41.3133049788315	23.6715448033486	13.2509248571788	8.22767612114879	5.47012661929269
ZNF621	416.758687103924	238.792852303155	354.251351811855	219.959392993465	146.238830146004
EGFL7	614.663557429619	352.187653496523	442.930581148966	275.021510205875	182.846585318089
NADSYN1	421.618436836801	241.577373744705	593.776305923345	368.683634252346	245.117349312935
DHCR7	1477.89679350461	846.799842813235	2702.72203878041	1678.1561906246	1115.71319951091
NBEA	248.170080430539	142.195575511865	111.287852122241	69.1001128863876	45.940841779657
RNASEH2C	216.061205821051	123.797951204319	294.614918840027	182.930335716231	121.620258763636
MYEOV	311.933176896153	178.730318872616	729.058886211969	452.682394146082	300.963477152268
ANKRD13D	725.835219094271	415.886381335071	671.934078734853	417.212838664447	277.381732227252
MYD88	99.0602750107243	56.759190274172	275.565152668675	171.102081618436	113.756307066049
OXSR1	1381.82732411902	791.754313292895	3294.45326307729	2045.57000639671	1359.98631677483
PHF8	228.787040459045	131.089552903763	188.5812642067	117.092624185317	77.8484071380176
LCLAT1	108.586971695925	62.217761732621	147.829034402127	91.7890207266497	61.0254412354711
ADH6	26.6695169049163	15.2810012324569	0.980930516010314	0.609072851146068	0.404938838997154
MIR4435-2HG	452.450027957518	259.243144879368	1245.93131167131	773.615382482224	514.334064017513
KAT5	174.083256073714	99.7455806978696	161.825344464971	100.479516471622	66.80327101504
