genes	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control
DERA	22.0327315052829	25.5291250917633	22.0327315052829	69.2329482765659	22.0327315052829	39.2379272445691	48.2906277448819	39.2379272445691	36.676640807257	25.5291250917633	36.676640807257	39.2379272445691	36.676640807257	69.2329482765659	48.2906277448819	69.2329482765659	48.2906277448819	25.5291250917633
CDC37	13.1784562233022	16.3843637945541	13.1784562233022	44.433086016676	13.1784562233022	25.1825502130774	28.8841137822207	25.1825502130774	21.9374300086361	16.3843637945541	21.9374300086361	25.1825502130774	21.9374300086361	44.433086016676	28.8841137822207	44.433086016676	28.8841137822207	16.3843637945541
VPS13A	117.561491653966	135.949210132287	117.561491653966	368.683399822634	117.561491653966	208.952135921351	257.667472107736	208.952135921351	195.697959698007	135.949210132287	195.697959698007	208.952135921351	195.697959698007	368.683399822634	257.667472107736	368.683399822634	257.667472107736	135.949210132287
KDM1B	5.76557460187373	7.04908674891927	5.76557460187373	19.1165602632583	5.76557460187373	10.8343529988025	12.636799788881	10.8343529988025	9.59762563573485	7.04908674891927	9.59762563573485	10.8343529988025	9.59762563573485	19.1165602632583	12.636799788881	19.1165602632583	12.636799788881	7.04908674891927
EPB41L2	74.7460997856675	89.9279447963209	74.7460997856675	243.877403879787	74.7460997856675	138.218060450106	163.826082084556	138.218060450106	124.425600744283	89.9279447963209	124.425600744283	138.218060450106	124.425600744283	243.877403879787	163.826082084556	243.877403879787	163.826082084556	89.9279447963209
AGO1	45.7127702527646	55.2496004870081	45.7127702527646	149.832503819415	45.7127702527646	84.9179044095081	100.191770182207	84.9179044095081	76.0954607223032	55.2496004870081	76.0954607223032	84.9179044095081	76.0954607223032	149.832503819415	100.191770182207	149.832503819415	100.191770182207	55.2496004870081
HCCS	5.97148798978019	7.43011846759591	5.97148798978019	20.149887851887	5.97148798978019	11.4199937053119	13.0881140873688	11.4199937053119	9.94039799529635	7.43011846759591	9.94039799529635	11.4199937053119	9.94039799529635	20.149887851887	13.0881140873688	20.149887851887	13.0881140873688	7.43011846759591
PCCB	17.7085917129066	22.4809708501787	17.7085917129066	60.96659742482	17.7085917129066	34.5529545347087	38.8131181142488	34.5529545347087	29.4784900955613	22.4809708501787	29.4784900955613	34.5529545347087	29.4784900955613	60.96659742482	38.8131181142488	60.96659742482	38.8131181142488	22.4809708501787
PCDHB16	3.70644081489122	4.57238059261396	3.70644081489122	12.3999309781028	3.70644081489122	7.02768842968893	8.12365700582483	7.02768842968893	6.16990219340381	4.57238059261396	6.16990219340381	7.02768842968893	6.16990219340381	12.3999309781028	8.12365700582483	12.3999309781028	8.12365700582483	4.57238059261396
ZNF746	4.73600771436639	5.52495986681259	4.73600771436639	14.9832498886752	4.73600771436639	8.49179016139102	10.3802284104682	8.49179016139102	7.88376392453042	5.52495986681259	7.88376392453042	8.49179016139102	7.88376392453042	14.9832498886752	10.3802284104682	14.9832498886752	10.3802284104682	5.52495986681259
CPPED1	5.55966122541956	6.66805505237532	5.55966122541956	18.0832327346518	5.55966122541956	10.2487123263108	12.1854855154939	10.2487123263108	9.25485329523735	6.66805505237532	9.25485329523735	10.2487123263108	9.25485329523735	18.0832327346518	12.1854855154939	18.0832327346518	12.1854855154939	6.66805505237532
TPCN2	12.5607160829098	14.6697210681774	12.5607160829098	39.7831118886427	12.5607160829098	22.5471670455711	27.5301709378844	22.5471670455711	20.9091129687828	14.6697210681774	20.9091129687828	22.5471670455711	20.9091129687828	39.7831118886427	27.5301709378844	39.7831118886427	27.5301709378844	14.6697210681774
IFT88	3.70643597464649	4.76285633638064	3.70643597464649	12.9164859821908	3.70643597464649	7.32044712584117	8.12364639713308	7.32044712584117	6.16989413612241	4.76285633638064	6.16989413612241	7.32044712584117	6.16989413612241	12.9164859821908	8.12364639713308	12.9164859821908	8.12364639713308	4.76285633638064
NUDT3	6.38331473640076	8.38269773712971	6.38331473640076	22.7332067498088	6.38331473640076	12.8840954298442	13.9907426203617	12.8840954298442	10.6259426658245	8.38269773712971	10.6259426658245	12.8840954298442	10.6259426658245	22.7332067498088	13.9907426203617	22.7332067498088	13.9907426203617	8.38269773712971
DMD	14.8257632170915	16.9559113677057	14.8257632170915	45.98307738643	14.8257632170915	26.0610112653666	32.4946279302075	26.0610112653666	24.6796087029122	16.9559113677057	24.6796087029122	26.0610112653666	24.6796087029122	45.98307738643	32.4946279302075	45.98307738643	32.4946279302075	16.9559113677057
TFAP4	8.03062176505366	10.4783721782563	8.03062176505366	28.4165084558219	8.03062176505366	16.1051192978247	17.6012568447615	16.1051192978247	13.368121418136	10.4783721782563	13.368121418136	16.1051192978247	13.368121418136	28.4165084558219	17.6012568447615	28.4165084558219	17.6012568447615	10.4783721782563
BCAS3	15.0316766249596	18.0990065105872	15.0316766249596	49.0830601166585	15.0316766249596	27.8179333646859	32.9459422724466	27.8179333646859	25.0223810957027	18.0990065105872	25.0223810957027	27.8179333646859	25.0223810957027	49.0830601166585	32.9459422724466	49.0830601166585	32.9459422724466	18.0990065105872
NUFIP2	81.4486570919331	99.8611534653202	81.4486570919331	270.815472439882	81.4486570919331	153.485270652506	178.516530236117	153.485270652506	135.582968443018	99.8611534653202	135.582968443018	153.485270652506	135.582968443018	270.815472439882	178.516530236117	270.815472439882	178.516530236117	99.8611534653202
ZNF638	60.332469521297	73.9201299078627	60.332469521297	200.465488422056	60.332469521297	113.614260919957	132.234753819961	113.614260919957	100.432046435859	73.9201299078627	100.432046435859	113.614260919957	100.432046435859	200.465488422056	132.234753819961	200.465488422056	132.234753819961	73.9201299078627
GSDMD	7.00105485891219	9.14476113909442	7.00105485891219	24.7998618310951	7.00105485891219	14.0553767884713	15.3446854255071	14.0553767884713	11.6542596759124	9.14476113909442	11.6542596759124	14.0553767884713	11.6542596759124	24.7998618310951	15.3446854255071	24.7998618310951	15.3446854255071	9.14476113909442
AKR1A1	47.360074452368	57.726301527736	47.360074452368	156.549119231534	47.360074452368	88.724561116047	103.802278205987	88.724561116047	78.8376347652563	57.726301527736	78.8376347652563	88.724561116047	78.8376347652563	156.549119231534	103.802278205987	156.549119231534	103.802278205987	57.726301527736
MYBBP1A	36.858494514181	46.4858684578258	36.858494514181	126.065962502188	36.858494514181	71.4481643179097	80.7852552187778	71.4481643179097	61.3562491636013	46.4858684578258	61.3562491636013	71.4481643179097	61.3562491636013	126.065962502188	80.7852552187778	126.065962502188	80.7852552187778	46.4858684578258
GNB1	72.0698033308995	86.6905793716352	72.0698033308995	235.097927411479	72.0698033308995	133.242272657093	157.960262142932	133.242272657093	119.970521548055	86.6905793716352	119.970521548055	133.242272657093	119.970521548055	235.097927411479	157.960262142932	235.097927411479	157.960262142932	86.6905793716352
AAGAB	25.1214322067992	32.7687275100757	25.1214322067992	88.8661718190223	25.1214322067992	50.365100304683	55.0603419655866	50.365100304683	41.8182260057819	32.7687275100757	41.8182260057819	50.365100304683	41.8182260057819	88.8661718190223	55.0603419655866	88.8661718190223	55.0603419655866	32.7687275100757
PAIP1	2.88278729879376	3.42928544441993	2.88278729879376	9.29994823346712	2.88278729879376	5.27076632220438	6.3183998897433	5.27076632220438	4.79881281429993	3.42928544441993	4.79881281429993	5.27076632220438	4.79881281429993	9.29994823346712	6.3183998897433	9.29994823346712	6.3183998897433	3.42928544441993
FEM1C	12.1488893187336	14.2886893371123	12.1488893187336	38.7497842664174	12.1488893187336	21.9615263200207	26.6275423664137	21.9615263200207	20.2235682690308	14.2886893371123	20.2235682690308	21.9615263200207	20.2235682690308	38.7497842664174	26.6275423664137	38.7497842664174	26.6275423664137	14.2886893371123
DNAJC14	15.4435033753093	18.2895223684227	15.4435033753093	49.5997239068972	15.4435033753093	28.1107537156307	33.8485708136129	28.1107537156307	25.7079257724385	18.2895223684227	25.7079257724385	28.1107537156307	25.7079257724385	49.5997239068972	33.8485708136129	49.5997239068972	33.8485708136129	18.2895223684227
MYO18A	61.7736335081669	73.9208403299511	61.7736335081669	200.467415030019	61.7736335081669	113.6153528293	135.39345039794	113.6153528293	102.831070536802	73.9208403299511	102.831070536802	113.6153528293	102.831070536802	200.467415030019	135.39345039794	200.467415030019	135.39345039794	73.9208403299511
SQRDL	3.5005175200081	4.3818932585561	3.5005175200081	11.8833445420708	3.5005175200081	6.7349119194126	7.67232099354619	6.7349119194126	5.82711334225913	4.3818932585561	5.82711334225913	6.7349119194126	5.82711334225913	11.8833445420708	7.67232099354619	11.8833445420708	7.67232099354619	4.3818932585561
TMEM177	5.76557459560874	7.0490867403908	5.76557459560874	19.1165602401298	5.76557459560874	10.8343529856944	12.6367997751496	10.8343529856944	9.59762562530589	7.0490867403908	9.59762562530589	10.8343529856944	9.59762562530589	19.1165602401298	12.6367997751496	19.1165602401298	12.6367997751496	7.0490867403908
CAD	43.6536362103192	52.010829333551	43.6536362103192	141.049215126954	43.6536362103192	79.939956029986	95.6786268392352	79.939956029986	72.6677368547176	52.010829333551	72.6677368547176	79.939956029986	72.6677368547176	141.049215126954	95.6786268392352	141.049215126954	95.6786268392352	52.010829333551
NME1	57.0379947564484	69.1578303555571	57.0379947564484	187.550512393807	57.0379947564484	106.294669563867	125.014030667861	106.294669563867	94.9479208035038	69.1578303555571	94.9479208035038	106.294669563867	94.9479208035038	187.550512393807	125.014030667861	187.550512393807	125.014030667861	69.1578303555571
DCAF1	28.6219596036826	34.2928544441333	28.6219596036826	92.9994823344922	28.6219596036826	52.7076632219424	62.7326846069483	52.7076632219424	47.6453557895162	34.2928544441333	47.6453557895162	52.7076632219424	47.6453557895162	92.9994823344922	62.7326846069483	92.9994823344922	62.7326846069483	34.2928544441333
NDUFS1	76.810495591667	96.3963954976729	76.810495591667	261.419325556558	76.810495591667	148.15998353178	168.35075799057	148.15998353178	127.862083571775	96.3963954976729	127.862083571775	148.15998353178	127.862083571775	261.419325556558	168.35075799057	261.419325556558	168.35075799057	96.3963954976729
ADIPOR1	19.3559034676664	24.7667808276519	19.3559034676664	67.1655315195698	19.3559034676664	38.0662142045414	42.4236426971766	38.0662142045414	32.2206767151554	24.7667808276519	32.2206767151554	38.0662142045414	32.2206767151554	67.1655315195698	42.4236426971766	67.1655315195698	42.4236426971766	24.7667808276519
CAV1	4.11826757186092	4.76289645063324	4.11826757186092	12.9165947688399	4.11826757186092	7.32050878091628	9.02628556150061	7.32050878091628	6.85544688115955	4.76289645063324	6.85544688115955	7.32050878091628	6.85544688115955	12.9165947688399	9.02628556150061	12.9165947688399	9.02628556150061	4.76289645063324
TSPYL4	3.50052743479277	4.57238058834255	3.50052743479277	12.399930966519	3.50052743479277	7.02768842312382	7.67234272445029	7.02768842312382	5.82712984683986	4.57238058834255	5.82712984683986	7.02768842312382	5.82712984683986	12.399930966519	7.67234272445029	12.399930966519	7.67234272445029	4.57238058834255
NCK1	7.61879134438016	10.4783090108373	7.61879134438016	28.4163371508267	7.61879134438016	16.1050222103381	16.6986202590983	16.1050222103381	12.68257063162	10.4783090108373	12.68257063162	16.1050222103381	12.68257063162	28.4163371508267	16.6986202590983	28.4163371508267	16.6986202590983	10.4783090108373
LRIG1	4.94191045564689	5.14399301435425	4.94191045564689	13.9500982120498	4.94191045564689	7.90624915340028	10.8315193740259	7.90624915340028	8.22651856125639	5.14399301435425	8.22651856125639	7.90624915340028	8.22651856125639	13.9500982120498	10.8315193740259	13.9500982120498	10.8315193740259	5.14399301435425
ACY1	24.7096053288232	29.5299580222052	24.7096053288232	80.0828876434982	24.7096053288232	45.3871544851455	54.157713144693	45.3871544851455	41.1326811165938	29.5299580222052	41.1326811165938	45.3871544851455	41.1326811165938	80.0828876434982	54.157713144693	80.0828876434982	54.157713144693	29.5299580222052
TNRC6C	11.3252358243969	13.5266259437847	11.3252358243969	36.6831292085544	11.3252358243969	20.7902449746689	24.8222852980265	20.7902449746689	18.8524789261507	13.5266259437847	18.8524789261507	20.7902449746689	18.8524789261507	36.6831292085544	24.8222852980265	36.6831292085544	24.8222852980265	13.5266259437847
SNU13	13.3843695957302	14.6697210760771	13.3843695957302	39.783111910066	13.3843695957302	22.5471670577128	29.3354280467834	22.5471670577128	22.2802023424315	14.6697210760771	22.2802023424315	22.5471670577128	22.2802023424315	39.783111910066	29.3354280467834	39.783111910066	29.3354280467834	14.6697210760771
GGCT	7.82470837823465	8.76372947388572	7.82470837823465	23.7665343874673	7.82470837823465	13.4697361641414	17.1499425486571	13.4697361641414	13.0253490603847	8.76372947388572	13.0253490603847	13.4697361641414	13.0253490603847	23.7665343874673	17.1499425486571	23.7665343874673	17.1499425486571	8.76372947388572
PLEKHH3	12.3547864328447	15.2412240613544	12.3547864328447	41.3329823610661	12.3547864328447	23.4255595790296	27.0788209965237	23.4255595790296	20.5663135385265	15.2412240613544	20.5663135385265	23.4255595790296	20.5663135385265	41.3329823610661	27.0788209965237	41.3329823610661	27.0788209965237	15.2412240613544
RPL19	14.6199404222248	19.6230110993937	14.6199404222248	53.216038841579	14.6199404222248	30.1603082389143	32.0435121906118	30.1603082389143	24.3369871484553	19.6230110993937	24.3369871484553	30.1603082389143	24.3369871484553	53.216038841579	32.0435121906118	53.216038841579	32.0435121906118	19.6230110993937
CCNA2	19.9735976431593	22.6713871106588	19.9735976431593	61.4829911149858	19.9735976431593	34.8456218058371	43.7774847971341	34.8456218058371	33.2489172398429	22.6713871106588	33.2489172398429	34.8456218058371	33.2489172398429	61.4829911149858	43.7774847971341	61.4829911149858	43.7774847971341	22.6713871106588
ZBTB18	5.55966121432419	6.09650745927894	5.55966121432419	16.5332413108092	5.55966121432419	9.37025124336671	12.1854854911754	9.37025124336671	9.25485327676751	6.09650745927894	9.25485327676751	9.37025124336671	9.25485327676751	16.5332413108092	12.1854854911754	16.5332413108092	12.1854854911754	6.09650745927894
FLNA	140.823154629779	172.299167479844	140.823154629779	467.261580933539	140.823154629779	264.821539068536	308.651632070949	264.821539068536	234.420333151283	172.299167479844	234.420333151283	264.821539068536	234.420333151283	467.261580933539	308.651632070949	467.261580933539	308.651632070949	172.299167479844
HNF4G	4.94193887103697	5.52500665006672	4.94193887103697	14.9833767611239	4.94193887103697	8.49186206663319	10.8315816539582	8.49186206663319	8.2265658627476	5.52500665006672	8.2265658627476	8.49186206663319	8.2265658627476	14.9833767611239	10.8315816539582	14.9833767611239	10.8315816539582	5.52500665006672
HMGN1	3.29461405804983	4.00083302058651	3.29461405804983	10.8499396113974	3.29461405804983	6.14922737912755	7.22102845043027	6.14922737912755	5.48435750586165	4.00083302058651	5.48435750586165	6.14922737912755	5.48435750586165	10.8499396113974	7.22102845043027	10.8499396113974	7.22102845043027	4.00083302058651
BMP4	8.23653513667692	10.6688880413987	8.23653513667692	28.9331722604526	8.23653513667692	16.3979396569262	18.0525711075604	16.3979396569262	13.7108937505918	10.6688880413987	13.7108937505918	16.3979396569262	13.7108937505918	28.9331722604526	18.0525711075604	28.9331722604526	18.0525711075604	10.6688880413987
UBE2R2	11.1193573025541	14.2886849675759	11.1193573025541	38.7497724165837	11.1193573025541	21.9615196041011	24.3710474178485	21.9615196041011	18.5097646061516	14.2886849675759	18.5097646061516	21.9615196041011	18.5097646061516	38.7497724165837	24.3710474178485	38.7497724165837	24.3710474178485	14.2886849675759
FAM98A	10.2956689203515	12.3835307690656	10.2956689203515	33.5831463919849	10.2956689203515	19.0333228264156	22.5657138833664	19.0333228264156	17.1386171874164	12.3835307690656	17.1386171874164	19.0333228264156	17.1386171874164	33.5831463919849	22.5657138833664	33.5831463919849	22.5657138833664	12.3835307690656
OSBPL10	11.9429759476525	13.9076576328312	11.9429759476525	37.7164567168283	11.9429759476525	21.375885635637	26.176228104803	21.375885635637	19.8807959374774	13.9076576328312	19.8807959374774	21.375885635637	19.8807959374774	37.7164567168283	26.176228104803	37.7164567168283	26.176228104803	13.9076576328312
DCK	6.38331473503997	7.23960267390852	6.38331473503997	19.6332242356128	6.38331473503997	11.1271734529618	13.9907426173792	11.1271734529618	10.6259426635592	7.23960267390852	10.6259426635592	11.1271734529618	10.6259426635592	19.6332242356128	13.9907426173792	19.6332242356128	13.9907426173792	7.23960267390852
FBXO11	17.5026371545247	20.3851968108327	17.5026371545247	55.2830256163908	17.5026371545247	31.3317775855838	38.3617135796455	31.3317775855838	29.1356492018401	20.3851968108327	29.1356492018401	31.3317775855838	29.1356492018401	55.2830256163908	38.3617135796455	55.2830256163908	38.3617135796455	20.3851968108327
SETDB1	23.4741251437057	28.005831280108	23.4741251437057	75.9495776486097	23.4741251437057	43.0445918629268	51.449827665701	43.0445918629268	39.076047196139	28.005831280108	39.076047196139	43.0445918629268	39.076047196139	75.9495776486097	51.449827665701	75.9495776486097	51.449827665701	28.005831280108
CUL3	38.7117153053978	48.581543776981	38.7117153053978	131.749266589344	38.7117153053978	74.6691895354084	84.8470845628275	74.6691895354084	64.4412008991454	48.581543776981	64.4412008991454	74.6691895354084	64.4412008991454	131.749266589344	84.8470845628275	131.749266589344	84.8470845628275	48.581543776981
MSL2	14.0021097518643	16.7653955357346	14.0021097518643	45.4664136663334	14.0021097518643	25.768190954175	30.6893709256218	25.768190954175	23.3085194084892	16.7653955357346	23.3085194084892	25.768190954175	23.3085194084892	45.4664136663334	30.6893709256218	45.4664136663334	30.6893709256218	16.7653955357346
PTBP2	9.26610202434718	11.2404356098324	9.26610202434718	30.483163617412	9.26610202434718	17.2764007019641	20.3091424863302	17.2764007019641	15.4247554620674	11.2404356098324	15.4247554620674	17.2764007019641	15.4247554620674	30.483163617412	20.3091424863302	30.483163617412	20.3091424863302	11.2404356098324
CRYZ	29.033786360391	34.4833703021265	29.033786360391	93.5161461251588	29.033786360391	53.0004835731297	63.6353131620513	53.0004835731297	48.3309004768369	34.4833703021265	48.3309004768369	53.0004835731297	48.3309004768369	93.5161461251588	63.6353131620513	93.5161461251588	63.6353131620513	34.4833703021265
PGK1	6.3833147265464	6.66805503978163	6.3833147265464	18.0832327004987	6.3833147265464	10.2487123069544	13.9907425987633	10.2487123069544	10.6259426494205	6.66805503978163	10.6259426494205	10.2487123069544	10.6259426494205	18.0832327004987	13.9907425987633	18.0832327004987	13.9907425987633	6.66805503978163
FSTL1	2.67687392154033	3.61980130044034	2.67687392154033	9.81661201878354	2.67687392154033	5.5635866703595	5.86708561460439	5.5635866703595	4.45604047247193	3.61980130044034	4.45604047247193	5.5635866703595	4.45604047247193	9.81661201878354	5.86708561460439	9.81661201878354	5.86708561460439	3.61980130044034
MFAP2	7.82470838266416	9.52579289985319	7.82470838266416	25.8331895338472	7.82470838266416	14.6410175596603	17.1499425583655	14.6410175596603	13.0253490677583	9.52579289985319	13.0253490677583	14.6410175596603	13.0253490677583	25.8331895338472	17.1499425583655	25.8331895338472	17.1499425583655	9.52579289985319
OSBPL11	15.4435034363505	19.051585782215	15.4435034363505	51.666379020259	15.4435034363505	29.2820350924366	33.848570947401	29.2820350924366	25.7079258740503	19.051585782215	25.7079258740503	29.2820350924366	25.7079258740503	51.666379020259	33.848570947401	51.666379020259	33.848570947401	19.051585782215
OLFM3	3.2946140544565	4.1913488521784	3.2946140544565	11.3666033304656	3.2946140544565	6.44204768973634	7.22102844255452	6.44204768973634	5.48435749988004	4.1913488521784	5.48435749988004	6.44204768973634	5.48435749988004	11.3666033304656	7.22102844255452	11.3666033304656	7.22102844255452	4.1913488521784
HDDC3	4.53009434398888	4.95341232694004	4.53009434398888	13.4332586091714	4.53009434398888	7.6133291602513	9.92891415039976	7.6133291602513	7.54099159414838	4.95341232694004	7.54099159414838	7.6133291602513	7.54099159414838	13.4332586091714	9.92891415039976	13.4332586091714	9.92891415039976	4.95341232694004
C19ORF70	3.70644081555326	4.38186473698765	3.70644081555326	11.8832671938551	3.70644081555326	6.73486808213953	8.12365700727585	6.73486808213953	6.16990219450585	4.38186473698765	6.16990219450585	6.73486808213953	6.16990219450585	11.8832671938551	8.12365700727585	11.8832671938551	8.12365700727585	4.38186473698765
POLDIP2	36.4466679817203	47.0574159044856	36.4466679817203	127.615953528906	36.4466679817203	72.3266251757826	79.8826271551737	72.3266251757826	60.6707048495731	47.0574159044856	60.6707048495731	72.3266251757826	60.6707048495731	127.615953528906	79.8826271551737	127.615953528906	79.8826271551737	47.0574159044856
PPID	12.5607160589964	14.8602369140144	12.5607160589964	40.2997756463424	12.5607160589964	22.8399873780744	27.5301708854717	22.8399873780744	20.9091129289754	14.8602369140144	20.9091129289754	22.8399873780744	20.9091129289754	40.2997756463424	27.5301708854717	40.2997756463424	27.5301708854717	14.8602369140144
SEPHS2	47.1541658334236	59.4409449097392	47.1541658334236	161.199095137574	47.1541658334236	91.3599452912426	103.350974359956	91.3599452912426	78.4948703443159	59.4409449097392	78.4948703443159	91.3599452912426	78.4948703443159	161.199095137574	103.350974359956	161.199095137574	103.350974359956	59.4409449097392
STK16	5.97148798171393	7.04908675433317	5.97148798171393	19.1165602779404	5.97148798171393	10.8343530071236	13.0881140696895	10.8343530071236	9.94039798186891	7.04908675433317	9.94039798186891	10.8343530071236	9.94039798186891	19.1165602779404	13.0881140696895	19.1165602779404	13.0881140696895	7.04908675433317
MFN2	39.5353686588255	48.2005122171886	39.5353686588255	130.715939431597	39.5353686588255	74.0835490731021	86.6523413223748	74.0835490731021	65.8122900074622	48.2005122171886	65.8122900074622	74.0835490731021	65.8122900074622	130.715939431597	86.6523413223748	130.715939431597	86.6523413223748	48.2005122171886
UTP18	12.1488893039942	14.288689514946	12.1488893039942	38.7497847486882	12.1488893039942	21.9615265933487	26.6275423341083	21.9615265933487	20.2235682444949	14.288689514946	20.2235682444949	21.9615265933487	20.2235682444949	38.7497847486882	26.6275423341083	38.7497847486882	26.6275423341083	14.288689514946
SPATA5L1	8.44243565893404	9.71630406228457	8.44243565893404	26.349840590525	8.44243565893404	14.9338306938313	18.5038572075345	14.9338306938313	14.0536446934352	9.71630406228457	14.0536446934352	14.9338306938313	14.0536446934352	26.349840590525	18.5038572075345	26.349840590525	18.5038572075345	9.71630406228457
TUBGCP5	12.3548027034914	13.9076576400655	12.3548027034914	37.7164567364472	12.3548027034914	21.3758856467561	27.0788566580004	21.3758856467561	20.5663406233509	13.9076576400655	20.5663406233509	21.3758856467561	20.5663406233509	37.7164567364472	27.0788566580004	37.7164567364472	27.0788566580004	13.9076576400655
ZBTB7A	7.82472757693222	11.0498861858936	7.82472757693222	29.9664087985817	7.82472757693222	16.9835287603628	17.149984627741	16.9835287603628	13.0253810193697	11.0498861858936	13.0253810193697	16.9835287603628	13.0253810193697	29.9664087985817	17.149984627741	29.9664087985817	17.149984627741	11.0498861858936
UBE3D	3.70644960961535	4.19137928177554	3.70644960961535	11.3666858531027	3.70644960961535	6.44209445962425	8.1236762818165	6.44209445962425	6.16991683348317	4.19137928177554	6.16991683348317	6.44209445962425	6.16991683348317	11.3666858531027	8.1236762818165	11.3666858531027	8.1236762818165	4.19137928177554
SERTAD3	5.76557010514345	6.09657150841029	5.76557010514345	16.5334150069379	5.76557010514345	9.37034968603356	12.6367899330931	9.37034968603356	9.59761815028253	6.09657150841029	9.59761815028253	9.37034968603356	9.59761815028253	16.5334150069379	12.6367899330931	16.5334150069379	12.6367899330931	6.09657150841029
PXMP4	4.32418094840294	4.95341231578311	4.32418094840294	13.4332585789147	4.32418094840294	7.61332914310325	9.47759983508025	7.61332914310325	7.19821922180328	4.95341231578311	7.19821922180328	7.61332914310325	7.19821922180328	13.4332585789147	9.47759983508025	13.4332585789147	9.47759983508025	4.95341231578311
RBM39	17.5026227080264	22.0996177205121	17.5026227080264	59.9323981952573	17.5026227080264	33.9668198237635	38.3616819162779	33.9668198237635	29.1356251535721	22.0996177205121	29.1356251535721	33.9668198237635	29.1356251535721	59.9323981952573	38.3616819162779	59.9323981952573	38.3616819162779	22.0996177205121
TPD52	9.26610202326438	10.8594039048874	9.26610202326438	29.4498360660224	9.26610202326438	16.69076001656	20.3091424839569	16.69076001656	15.424755460265	10.8594039048874	15.424755460265	16.69076001656	15.424755460265	29.4498360660224	20.3091424839569	29.4498360660224	20.3091424839569	10.8594039048874
OAT	9.88384216181014	11.2404356226778	9.88384216181014	30.4831636522476	9.88384216181014	17.2764007217073	21.6630853242458	17.2764007217073	16.4530724970443	11.2404356226778	16.4530724970443	17.2764007217073	16.4530724970443	30.4831636522476	21.6630853242458	30.4831636522476	21.6630853242458	11.2404356226778
POLR2K	5.35375844770751	6.09653389151104	5.35375844770751	16.5333129929116	5.35375844770751	9.37029186935748	11.7341944720867	9.37029186935748	8.91209859786583	6.09653389151104	8.91209859786583	9.37029186935748	8.91209859786583	16.5333129929116	11.7341944720867	16.5333129929116	11.7341944720867	6.09653389151104
TRAPPC6A	6.79514132332275	7.04908672820423	6.79514132332275	19.1165602070808	6.79514132332275	10.8343529669638	14.8933708033324	10.8343529669638	11.3114870705114	7.04908672820423	11.3114870705114	10.8343529669638	11.3114870705114	19.1165602070808	14.8933708033324	19.1165602070808	14.8933708033324	7.04908672820423
ACP1	8.03062175020522	9.52579292909329	8.03062175020522	25.833189613144	8.03062175020522	14.641017604602	17.6012568122172	14.641017604602	13.3681213934187	9.52579292909329	13.3681213934187	14.641017604602	13.3681213934187	25.833189613144	17.6012568122172	25.833189613144	17.6012568122172	9.52579292909329
TOLLIP	10.501582300484	13.1455941986073	10.501582300484	35.6498015480578	10.501582300484	20.2046042274281	23.0170281648154	20.2046042274281	17.4813895340369	13.1455941986073	17.4813895340369	20.2046042274281	17.4813895340369	35.6498015480578	23.0170281648154	35.6498015480578	23.0170281648154	13.1455941986073
FAM162A	20.3853649539959	23.814700527725	20.3853649539959	64.58356578737	20.3853649539959	36.6028793896882	44.6799830606995	36.6028793896882	33.9343629709862	23.814700527725	33.9343629709862	36.6028793896882	33.9343629709862	64.58356578737	44.6799830606995	64.58356578737	44.6799830606995	23.814700527725
NTHL1	3.91235657478157	5.90592641122899	3.91235657478157	16.0164007299155	3.91235657478157	9.07733069592539	8.5749765031502	9.07733069592539	6.51267850147259	5.90592641122899	6.51267850147259	9.07733069592539	6.51267850147259	16.0164007299155	8.5749765031502	16.0164007299155	8.5749765031502	5.90592641122899
TGS1	15.2375900263371	19.4326174991502	15.2375900263371	52.699706604165	15.2375900263371	29.8676757962694	33.3972566004598	29.8676757962694	25.3651534776886	19.4326174991502	25.3651534776886	29.8676757962694	25.3651534776886	52.699706604165	33.3972566004598	52.699706604165	33.3972566004598	19.4326174991502
TATDN3	2.26504716243351	3.23876958891534	2.26504716243351	8.78328444954956	2.26504716243351	4.97794597484207	4.96445705424455	4.97794597484207	3.77049578115866	3.23876958891534	3.77049578115866	4.97794597484207	3.77049578115866	8.78328444954956	4.96445705424455	8.78328444954956	4.96445705424455	3.23876958891534
SRSF10	5.14783446524	5.90599160231171	5.14783446524	16.0165775229251	5.14783446524	9.07743089375635	11.2828569527828	9.07743089375635	8.56930860213833	5.90599160231171	8.56930860213833	9.07743089375635	8.56930860213833	16.0165775229251	11.2828569527828	16.0165775229251	11.2828569527828	5.90599160231171
PHYKPL	4.11826756749692	4.38186473746802	4.11826756749692	11.8832671951578	4.11826756749692	6.73486808287786	9.02628555193573	6.73486808287786	6.85544687389504	4.38186473746802	6.85544687389504	6.73486808287786	6.85544687389504	11.8832671951578	9.02628555193573	11.8832671951578	9.02628555193573	4.38186473746802
CHP1	8.03062176113392	10.0973404724696	8.03062176113392	27.3831809021496	8.03062176113392	15.5194786111269	17.6012568361703	15.5194786111269	13.3681214116111	10.0973404724696	13.3681214116111	15.5194786111269	13.3681214116111	27.3831809021496	17.6012568361703	27.3831809021496	17.6012568361703	10.0973404724696
